State,Long,"Place
Name","Zip
Code",County,Lat,
TX,-95.6201,Tomball,77375,Harris,30.0739,
KS,-95.4008,Effingham,66023,Atchison,39.5222,
PA,-79.2014,Timblin,15778,Jefferson,40.9684,
CA,-117.0676,Chula Vista,91910,San Diego,32.6371,
SD,-103.4766,Hot Springs,57747,Fall River,43.4223,
CA,-119.338,Tulare,93274,Tulare,36.2022,
PA,-75.308,Pocono Lake Preserve,18348,Monroe,41.0338,
CA,-122.8676,Graton,95444,Sonoma,38.4335,
CA,-117.3728,Trona,93592,San Bernardino,35.7627,
AZ,-112.1776,Glendale,85306,Maricopa,33.6239,
OH,-82.624,Baltimore,43105,Fairfield,39.8645,
PA,-76.308,Mifflinville,18631,Columbia,41.0323,
NC,-81.4039,Crumpler,28617,Ashe,36.4641,
AZ,-112.074,Phoenix,85073,Maricopa,33.4484,
WI,-89.4239,Madison,53778,Dane,43.0696,
OH,-84.4028,Phillipsburg,45354,Montgomery,39.9054,
MO,-93.0906,Buffalo,65622,Dallas,37.6429,
VA,-80.3957,Mc Coy,24111,Montgomery,37.1742,
NC,-81.5626,Patterson,28661,Caldwell,35.9973,
CA,-116.9701,Beaumont,92223,Riverside,33.9504,
OH,-82.899,Vickery,43464,Sandusky,41.391,
TN,-89.9904,Memphis,37501,Shelby,35.1693,
IN,-86.5152,Camden,46917,Carroll,40.5996,
MI,-83.1999,Southgate,48195,Wayne,42.2044,
SC,-81.1787,Rock Hill,29734,York,34.9926,
VA,-79.7123,Buchanan,24066,Botetourt,37.5479,
ID,-111.1199,Driggs,83422,Teton,43.7263,
AZ,-112.2718,Sun City,85372,Maricopa,33.5975,
PA,-78.8441,Wellersburg,15564,Somerset,39.7299,
TX,-95.8432,Athens,75751,Henderson,32.1935,
PA,-80.0452,Clarksville,15322,Greene,39.9667,
LA,-92.9517,Grant,70644,Allen,30.7962,
OK,-96.0297,Tulsa,74148,Tulsa,36.1398,
VA,-77.5476,Fredericksburg,22407,Spotsylvania,38.2688,
PA,-79.6522,Mount Braddock,15465,Fayette,39.9321,
PA,-79.8309,Franklin,16323,Venango,41.4048,
MT,-109.8901,Moccasin,59462,Judith Basin,47.0916,
WI,-91.9295,Durand,54736,Pepin,44.63,
UT,-109.2482,La Sal,84530,San Juan,38.3122,
OH,-81.3814,Canton,44703,Stark,40.8098,
NC,-80.0913,Thomasville,27360,Davidson,35.8713,
PA,-76.7094,Hummelstown,17036,Dauphin,40.2782,
CA,-119.6397,Fresno,93772,Fresno,36.7464,
TX,-95.1927,Tyler,75707,Smith,32.3038,
NC,-80.8431,Charlotte,28275,Mecklenburg,35.2271,
VA,-78.1572,Reva,22735,Culpeper,38.4604,
MI,-85.2633,Ellsworth,49729,Antrim,45.1599,
TX,-100.8156,Perryton,79070,Ochiltree,36.3748,
MI,-85.203,Saranac,48881,Ionia,42.9357,
NY,-77.0475,Corning,14830,Steuben,42.1383,
MO,-91.6788,Lake Spring,65532,Dent,37.7825,
IN,-86.1932,Bremen,46506,Marshall,41.4467,
PA,-75.531,Malvern,19355,Chester,40.0468,
IL,-87.6795,Blue Island,60406,Cook,41.6582,
NE,-96.9931,Dwight,68635,Butler,41.0894,
IA,-95.1652,Rembrandt,50576,Buena Vista,42.826,
CA,-118.474,Los Angeles,90049,Los Angeles,34.066,
RI,-71.6706,Clayville,2815,Providence,41.7778,
PA,-75.1074,Pipersville,18947,Bucks,40.4262,
WI,-88.7373,Waupun,53963,Dodge,43.6324,
IN,-86.3324,Kirklin,46050,Clinton,40.2031,
WI,-89.224,Stoughton,53589,Dane,42.929,
IA,-93.2156,Sheffield,50475,Franklin,42.8779,
DC,-77.0146,Washington,20543,District of Columbia,38.8933,
PA,-74.9555,Newtown,18940,Bucks,40.263,
MI,-85.6775,Oshtemo,49077,Kalamazoo,42.2589,
VA,-78.0578,Nottoway,23955,Nottoway,37.1161,
CA,-118.6,Woodland Hills,91364,Los Angeles,34.1557,
KS,-95.6127,Denison,66419,Jackson,39.354,
NJ,-74.2452,Newark,7198,Essex,40.7918,
NV,-119.7764,Carson City,89713,Carson City (city),39.1678,
FL,-80.3618,Miami,33173,Miami-Dade,25.6992,
CA,-120.4357,Santa Maria,93457,Santa Barbara,34.953,
AZ,-110.9451,Tucson,85706,Pima,32.1392,
IA,-92.8024,Greene,50636,Butler,42.8958,
OH,-83.6064,Hillsboro,45133,Highland,39.1679,
NE,-97.3112,Surprise,68667,Butler,41.1086,
IA,-96.4803,Sioux City,51109,Woodbury,42.5173,
NY,-76.9258,Reading Center,14876,Schuyler,42.4297,
MN,-93.6454,Aitkin,56431,Aitkin,46.4799,
VA,-80.3229,Pilot,24138,Montgomery,37.0565,
NE,-101.3585,Paxton,69155,Keith,41.1268,
NC,-78.0859,Sims,27880,Wilson,35.7435,
NC,-77.9108,Castle Hayne,28429,New Hanover,34.3236,
MN,-94.0859,Jenkins,56456,Crow Wing,46.4807,
NY,-73.9333,Glenham,12527,Dutchess,41.5202,
WI,-88.7555,White Lake,54491,Langlade,45.1715,
FL,-82.5852,Newberry,32669,Alachua,29.6609,
MI,-88.5654,Hancock,49930,Houghton,47.1367,
TX,-96.0137,Eustace,75124,Henderson,32.2965,
AR,-91.9933,Sherrill,72152,Jefferson,34.3581,
NC,-82.7105,Marshall,28753,Madison,35.8597,
NJ,-74.0754,Jersey City,7304,Hudson,40.718,
MT,-114.1807,Ravalli,59863,Lake,47.2772,
KY,-85.7905,Louisville,40210,Jefferson,38.2306,
CO,-104.9297,Dacono,80514,Weld,40.0836,
ME,-70.7163,Waterford,4088,Oxford,44.1931,
IL,-89.8963,Chadwick,61014,Carroll,41.9962,
PA,-79.5899,Hyde Park,15641,Westmoreland,40.6311,
ME,-70.3399,Minot,4258,Androscoggin,44.1461,
IL,-89.4654,Ava,62907,Jackson,37.8793,
MN,-93.5197,Shakopee,55379,Scott,44.7793,
IL,-89.3945,Coffeen,62017,Montgomery,39.0908,
TX,-97.2891,Fort Worth,76137,Tarrant,32.8664,
TX,-97.6827,Austin,78753,Travis,30.3649,
MO,-91.3839,Hannibal,63401,Marion,39.7064,
WA,-122.2159,Bothell,98011,King,47.7497,
IN,-86.3163,Indianapolis,46234,Marion,39.8088,
OH,-80.6277,Youngstown,44505,Mahoning,41.1257,
TX,-94.4302,Chireno,75937,Nacogdoches,31.5119,
NM,-106.9044,Lemitar,87823,Socorro,34.156,
PA,-77.1941,Millmont,17845,Union,40.8803,
MN,-93.963,Wirt,56688,Itasca,47.7462,
CA,-121.8939,San Jose,95125,Santa Clara,37.296,
KS,-95.7336,Burlington,66839,Coffey,38.2363,
AZ,-111.7237,Fountain Hills,85268,Maricopa,33.6085,
AR,-94.1762,Springdale,72762,Washington,36.1835,
NH,-71.1071,Center Strafford,3815,Strafford,43.2629,
AZ,-111.9461,Phoenix,85054,Maricopa,33.6731,
NY,-74.3302,Goshen,10924,Orange,41.3946,
MS,-90.5527,Ruleville,38771,Sunflower,33.7241,
OH,-82.5321,Ontario,44862,Richland,40.7729,
NY,-76.082,Mannsville,13661,Jefferson,43.7179,
OR,-124.0633,Otter Rock,97369,Lincoln,44.7588,
CA,-122.89,Marshall,94940,Marin,38.1762,
NE,-101.0392,Hershey,69143,Lincoln,41.2102,
NY,-73.4903,East Chatham,12060,Columbia,42.433,
NM,-108.8743,Sanostee,87461,San Juan,36.4247,
MO,-93.1428,Fair Grove,65648,Greene,37.3721,
MA,-71.1828,Watertown,2477,Middlesex,42.3709,
IL,-87.9411,Ashkum,60911,Iroquois,40.8844,
MA,-71.137,Andover,1899,Essex,42.6584,
DE,-75.534,Wilmington,19802,New Castle,39.7564,
ND,-97.6993,Hensel,58241,Pembina,48.7203,
VA,-77.7561,Bealeton,22712,Fauquier,38.5453,
WA,-121.0456,Ronald,98940,Kittitas,47.2503,
WA,-122.4126,Tacoma,98404,Pierce,47.2113,
NY,-73.3716,Cherry Plain,12040,Rensselaer,42.6467,
SC,-82.7947,Central,29630,Pickens,34.7401,
KS,-97.2054,Greenwich,67055,Sedgwick,37.7833,
IN,-87.1775,Bridgeton,47836,Parke,39.645,
PA,-80.0598,Venetia,15367,Washington,40.2755,
MD,-77.2964,Ijamsville,21754,Frederick,39.3267,
CO,-105.8172,Fraser,80442,Grand,39.945,
PA,-80.1879,Cecil,15321,Washington,40.3234,
GA,-83.75,Cleveland,30528,White,34.5839,
MD,-76.8777,Capitol Heights,20791,Prince George's,38.8336,
NC,-78.9216,Cerro Gordo,28430,Columbus,34.3025,
PA,-79.7711,Petrolia,16050,Butler,41.0442,
KS,-94.8479,Farlington,66734,Crawford,37.6163,
MI,-84.5555,Lansing,48924,Ingham,42.7325,
AK,-154.8236,Iliamna,99606,Lake and Peninsula,59.7525,
IL,-90.0889,Franklin,62638,Morgan,39.6222,
SC,-80.0148,New Zion,29111,Clarendon,33.7957,
MS,-90.3752,Vance,38964,Quitman,34.0936,
ME,-67.9643,Limestone,4751,Aroostook,46.8929,
PA,-75.6553,Breinigsville,18031,Lehigh,40.5526,
IA,-95.6775,Cushing,51018,Woodbury,42.4642,
IA,-96.492,Westfield,51062,Plymouth,42.6953,
TX,-100.39,San Angelo,76905,Tom Green,31.4647,
NY,-74.556,Piercefield,12973,St. Lawrence,44.2343,
IL,-90.6591,Batchtown,62006,Calhoun,39.0725,
MO,-90.8985,Redford,63665,Reynolds,37.32,
IN,-85.5002,Wolflake,46796,Noble,41.3361,
TX,-95.5867,Brazoria,77422,Brazoria,29.0236,
OK,-95.6919,Alderson,74522,Pittsburg,34.9001,
CO,-104.7017,Greeley,80639,Weld,40.3993,
TX,-93.8984,Kirbyville,75956,Jasper,30.6583,
OH,-84.2938,Cloverdale,45827,Putnam,41.0379,
KS,-96.98,Winfield,67156,Cowley,37.2416,
TX,-98.4616,San Antonio,78246,Bexar,29.4375,
WI,-88.1925,Kewaskum,53040,Washington,43.5214,
TX,-94.0715,Texarkana,75505,Bowie,33.4624,
PA,-79.2266,Vowinckel,16260,Clarion,41.3957,
NM,-104.4318,Roswell,88202,Chaves,33.3038,
TX,-102.3944,Odessa,79765,Ector,31.9375,
AZ,-111.341,Red Rock,85145,Pinal,32.58,
VA,-75.6019,Withams,23488,Accomack,37.9482,
NJ,-73.98,Harrington Park,7640,Bergen,40.9918,
AR,-92.9033,Adona,72001,Perry,35.047,
PA,-78.7192,Dunlo,15930,Cambria,40.2939,
SD,-97.9168,Carpenter,57322,Clark,44.6648,
AK,-147.7164,Fairbanks,99701,Fairbanks North Star,64.8378,
MD,-76.6205,Baltimore,21241,Baltimore (city),39.2847,
MS,-88.6483,Marion,39342,Lauderdale,32.4245,
NY,-74.0133,Brooklyn,11220,Kings,40.6412,
VT,-72.2648,Greensboro Bend,5842,Orleans,44.5489,
VA,-80.4184,Claudville,24076,Patrick,36.5896,
MT,-111.2076,Forest Grove,59441,Fergus,47.8107,
TX,-96.8071,Red Oak,75154,Ellis,32.5185,
AK,-149.8938,Anchorage,99503,Anchorage Municipality,61.19,
TN,-83.9622,Knoxville,37940,Knox,35.9901,
FL,-80.9956,Port Orange,32128,Volusia,29.1383,
NJ,-74.2789,Caldwell,7006,Essex,40.8545,
FL,-80.1895,Miami,33131,Miami-Dade,25.7629,
MI,-83.7409,Ann Arbor,48109,Washtenaw,42.2776,
ND,-97.2466,Blanchard,58009,Traill,47.3277,
NC,-81.5134,Connelly Springs,28612,Burke,35.7429,
WA,-122.4677,Ariel,98603,Cowlitz,45.9952,
IL,-89.6697,Manlius,61338,Bureau,41.4555,
FL,-80.1253,Greenacres,33454,Palm Beach,26.6237,
CA,-119.1973,Port Hueneme,93041,Ventura,34.1626,
CA,-118.449,Canyon Country,91351,Los Angeles,34.4262,
OH,-83.2767,Elmore,43416,Ottawa,41.4681,
NC,-79.792,Greensboro,27499,Guilford,36.0726,
WV,-80.668,Smoot,24977,Greenbrier,37.8772,
VA,-82.3806,Mc Clure,24269,Dickenson,37.0814,
IN,-87.5055,Evansville,47750,Vanderburgh,37.9623,
TX,-98.4356,San Antonio,78223,Bexar,29.3579,
IL,-88.7703,Wedron,60557,La Salle,41.4409,
CA,-119.273,Shaver Lake,93664,Fresno,37.1397,
AL,-86.765,Birmingham,35217,Jefferson,33.5887,
MD,-77.082,Chevy Chase,20815,Montgomery,38.978,
MO,-94.5235,Kansas City,64123,Jackson,39.1136,
OH,-81.7044,Cleveland,44134,Cuyahoga,41.3853,
OK,-98.1466,Cement,73017,Caddo,34.9321,
MI,-85.1416,Six Lakes,48886,Montcalm,43.4337,
WV,-77.9615,Martinsburg,25405,Berkeley,39.4092,
CA,-121.0252,Modesto,95356,Stanislaus,37.7005,
TX,-95.3178,Houston,77023,Harris,29.7242,
PA,-74.8824,Milford,18337,Pike,41.3228,
MO,-90.3362,Fredericktown,63645,Madison,37.4906,
TX,-96.7776,Dallas,75368,Dallas,32.7673,
TX,-97.2915,Fort Worth,76163,Tarrant,32.7714,
CA,-117.8653,Walnut,91788,Los Angeles,34.0203,
IL,-88.7543,Bethany,61914,Moultrie,39.6348,
DE,-75.5064,Houston,19954,Kent,38.9114,
WV,-80.5551,Valley Grove,26060,Ohio,40.0946,
NC,-79.792,Greensboro,27402,Guilford,36.0726,
CA,-119.182,Oxnard,93036,Ventura,34.2351,
NM,-106.6729,Albuquerque,87196,Bernalillo,35.0443,
TX,-96.7776,Dallas,75242,Dallas,32.7673,
MA,-70.3837,Osterville,2655,Barnstable,41.63,
CO,-103.6856,Limon,80828,Lincoln,39.2713,
OH,-82.7202,South Webster,45682,Scioto,38.82,
NM,-107.2915,Williamsburg,87942,Sierra,33.1171,
AL,-87.2775,Jasper,35501,Walker,33.8312,
NV,-115.2004,Las Vegas,89102,Clark,36.1433,
FL,-82.5067,Tampa,33611,Hillsborough,27.8914,
TX,-98.5054,San Antonio,78221,Bexar,29.3309,
AZ,-111.5028,Apache Junction,85119,Pinal,33.4001,
WI,-87.8705,Kenosha,53142,Kenosha,42.556,
PA,-76.0356,Nottingham,19362,Chester,39.7441,
ND,-101.7119,Carpio,58725,Ward,48.4323,
TX,-95.0578,Crosby,77532,Harris,29.9249,
AZ,-109.0956,Saint Michaels,86511,Apache,35.6447,
RI,-71.299,Newport,2841,Newport,41.499,
WV,-81.7725,Ridgeview,25169,Boone,38.1486,
NC,-78.6386,Raleigh,27697,Wake,35.7721,
GA,-83.7835,Cordele,31015,Crisp,31.9566,
FL,-81.6186,Haines City,33845,Polk,28.0026,
PA,-75.1963,Paupack,18451,Pike,41.3962,
NM,-107.5992,San Fidel,87049,Cibola,35.0823,
KY,-82.6869,Beaver,41604,Floyd,37.3774,
TX,-97.7993,Gatesville,76597,Coryell,31.3902,
MI,-86.0104,Zeeland,49464,Ottawa,42.8256,
OR,-124.0709,Powers,97466,Coos,42.88,
MA,-71.1338,Cambridge,2140,Middlesex,42.3932,
FL,-82.1216,Plant City,33567,Hillsborough,27.922,
MD,-75.6276,Salisbury,21802,Wicomico,38.3884,
TX,-96.8044,Dallas,75201,Dallas,32.7904,
MI,-83.1508,Dearborn,48123,Wayne,42.2399,
MT,-114.302,Big Arm,59910,Lake,47.7952,
MN,-96.385,Jasper,56144,Pipestone,43.8568,
KY,-83.7853,Stanton,40380,Powell,37.8223,
MO,-93.7273,Warrensburg,64093,Johnson,38.7667,
CA,-118.2987,Mt Baldy,91759,Los Angeles,33.7866,
ME,-70.0698,Bustins Island,4013,Cumberland,43.799,
OH,-81.619,Cleveland,44105,Cuyahoga,41.4509,
PA,-79.9088,Hiller,15444,Fayette,40.012,
MI,-83.5009,Commerce Township,48382,Oakland,42.5834,
CA,-117.3025,Oceanside,92057,San Diego,33.2407,
NC,-75.4679,Rodanthe,27968,Dare,35.5935,
AK,-158.7578,Chignik Lake,99548,Lake and Peninsula,56.2448,
WA,-122.2995,Cougar,98616,Cowlitz,46.0515,
TX,-97.3943,Mc Gregor,76657,McLennan,31.4431,
MN,-96.1811,Thief River Falls,56701,Pennington,48.1191,
GA,-83.9977,Knoxville,31050,Crawford,32.7243,
ID,-114.2317,Cobalt,83229,Lemhi,45.093,
MI,-85.3792,Coral,49322,Montcalm,43.3645,
MD,-76.5047,Piney Point,20674,St. Mary's,38.1397,
MT,-114.3509,Whitefish,59937,Flathead,48.404,
CT,-72.9275,New Haven,6504,New Haven,41.3657,
CT,-72.8222,Wallingford,6492,New Haven,41.46,
NH,-72.1334,Grantham,3753,Sullivan,43.5103,
NY,-74.1672,Gardiner,12525,Ulster,41.6576,
ME,-68.1787,Sorrento,4677,Hancock,44.4907,
IA,-95.1853,Truesdale,50592,Buena Vista,42.7262,
OK,-99.3334,Blair,73526,Jackson,34.7788,
AL,-87.7257,Russellville,35653,Franklin,34.5066,
NE,-97.6719,Carleton,68326,Thayer,40.3005,
MA,-73.3607,Great Barrington,1230,Berkshire,42.1959,
CT,-73.0287,Orange,6477,New Haven,41.2815,
NH,-71.1129,Ossipee,3864,Carroll,43.6945,
ND,-100.7359,Souris,58783,Bottineau,48.8738,
NC,-78.326,Clinton,28328,Sampson,35.0151,
OR,-122.9171,Springfield,97478,Lane,44.0561,
NY,-74.8028,Mongaup Valley,12762,Sullivan,41.681,
MO,-92.2839,Mountain Grove,65711,Wright,37.1626,
TX,-94.6891,Naples,75568,Morris,33.1912,
MA,-70.7014,Duxbury,2331,Plymouth,41.9705,
FL,-81.692,Jacksonville,32209,Duval,30.3584,
PA,-75.2548,Hilltown,18927,Bucks,40.3235,
CA,-120.8046,Placerville,95667,El Dorado,38.7195,
AL,-87.0047,Pine Apple,36768,Wilcox,31.9265,
MN,-93.2683,Minneapolis,55401,Hennepin,44.9835,
DC,-76.994,Washington,20017,District of Columbia,38.9367,
WA,-122.3151,Puyallup,98371,Pierce,47.1991,
WV,-78.5641,Points,25437,Hampshire,39.4572,
MA,-72.6262,Holyoke,1040,Hampden,42.202,
MO,-93.0377,Kissee Mills,65680,Taney,36.6704,
SC,-80.4665,Dalzell,29040,Sumter,34.0144,
OH,-80.8245,Neffs,43940,Belmont,40.0284,
NC,-81.9303,Newland,28657,Avery,36.059,
IL,-87.8692,Schiller Park,60176,Cook,41.9563,
VA,-77.2649,Vienna,22182,Fairfax,38.928,
FL,-80.3059,Hialeah,33012,Miami-Dade,25.8654,
CO,-105.0109,Littleton,80129,Douglas,39.5397,
OH,-84.2373,Dayton,45406,Montgomery,39.7821,
SC,-80.4501,Harleyville,29448,Dorchester,33.2205,
PA,-75.3349,Bethlehem,18020,Northampton,40.6693,
WI,-89.003,Randolph,53956,Dodge,43.5397,
PA,-77.747,Greencastle,17225,Franklin,39.7818,
IN,-85.7103,North Webster,46555,Kosciusko,41.3326,
GA,-85.0736,Carrollton,30119,Carroll,33.6189,
CT,-73.3637,Danbury,6814,Fairfield,41.3089,
CO,-104.7146,Eaton,80615,Weld,40.5273,
NY,-73.3646,Greenlawn,11740,Suffolk,40.8621,
NY,-74.2886,Wells,12190,Hamilton,43.4012,
FL,-85.7553,Vernon,32462,Washington,30.6267,
OH,-84.0856,Dayton,45432,Montgomery,39.739,
OH,-81.094,New Matamoras,45767,Washington,39.5288,
FL,-80.8429,Titusville,32796,Brevard,28.6271,
NC,-79.7101,Browns Summit,27214,Guilford,36.2019,
CO,-108.3699,Maybell,81640,Moffat,40.6738,
AL,-87.4258,Goodway,36449,Monroe,31.3368,
NM,-106.1396,Hernandez,87537,Rio Arriba,36.0738,
KY,-85.6548,Louisville,40229,Jefferson,38.0891,
IL,-88.4678,Broughton,62817,Hamilton,37.9546,
ID,-116.124,Banks,83602,Boise,44.0804,
NE,-96.6888,Lincoln,68544,Lancaster,40.7845,
MD,-77.3296,Rocky Ridge,21778,Frederick,39.6057,
KY,-84.9299,Lawrenceburg,40342,Anderson,38.0189,
NE,-98.0848,Petersburg,68652,Boone,41.859,
IA,-92.4703,Barnes City,50027,Mahaska,41.4883,
TX,-99.7331,Abilene,79608,Taylor,32.4487,
PA,-80.4528,West Middlesex,16159,Mercer,41.1741,
CA,-120.4361,Creston,93432,San Luis Obispo,35.4779,
IN,-86.1613,Indianapolis,46206,Marion,39.7613,
WV,-80.5776,Big Run,26561,Wetzel,39.5845,
MI,-82.7414,Ruth,48470,Huron,43.7404,
WA,-122.099,Glenoma,98336,Lewis,46.5283,
OH,-80.8619,Salem,44460,Columbiana,40.9,
NY,-73.9638,New York,10065,New York,40.7651,
VA,-76.3,Grimstead,23064,Mathews,37.4961,
GA,-83.6168,Macon,31201,Bibb,32.8095,
KS,-95.5397,Grantville,66429,Jefferson,39.0972,
MN,-94.1791,Garden City,56034,Blue Earth,44.0467,
SC,-79.7731,Scranton,29591,Florence,33.9281,
NY,-77.2218,Palmyra,14522,Wayne,43.0622,
PA,-80.1996,Coraopolis,15108,Allegheny,40.5,
SD,-98.1058,Groton,57445,Brown,45.4503,
MN,-93.6195,Jordan,55352,Scott,44.6713,
TX,-96.9476,Riesel,76682,McLennan,31.5002,
CO,-105.8605,Grand Lake,80447,Grand,40.2289,
MO,-94.5704,Kansas City,64155,Clay,39.2758,
CA,-121.2663,Oregon House,95962,Yuba,39.3459,
NC,-79.0372,Chapel Hill,27514,Orange,35.9203,
PA,-78.5271,Dysart,16636,Cambria,40.6088,
KS,-96.6746,Cassoday,66842,Butler,38.0298,
MI,-83.9248,Howell,48843,Livingston,42.6159,
PA,-75.6186,Slatington,18080,Lehigh,40.7345,
TX,-98.133,Premont,78375,Jim Wells,27.3544,
FL,-81.8801,North Fort Myers,33918,Lee,26.6673,
CO,-105.6893,Red Feather Lakes,80545,Larimer,40.8659,
MT,-115.0049,Eureka,59917,Lincoln,48.8428,
AR,-92.3925,North Little Rock,72124,Pulaski,34.7519,
WY,-110.942,Afton,83110,Lincoln,42.7128,
AR,-91.7368,Hickory Plains,72066,Prairie,34.9901,
WA,-122.4124,Bellingham,98229,Whatcom,48.6952,
DE,-75.5957,Delaware City,19706,New Castle,39.5725,
IL,-88.9628,Dana,61321,La Salle,40.9547,
ME,-69.5869,Shawmut,4975,Somerset,44.6245,
NC,-78.7793,Bladenboro,28320,Bladen,34.5658,
WV,-81.6138,Charleston,25317,Kanawha,38.3356,
NC,-77.9644,Goldsboro,27531,Wayne,35.343,
IL,-89.9896,Smithton,62285,St. Clair,38.4231,
MA,-71.0514,Randolph,2368,Norfolk,42.1736,
AZ,-111.6513,Flagstaff,86002,Coconino,35.1981,
IA,-90.9656,Bennett,52721,Cedar,41.7353,
AL,-86.8372,Forest Home,36030,Butler,31.8501,
SD,-96.8106,Stockholm,57264,Grant,45.1031,
CA,-117.2306,Moreno Valley,92554,Riverside,33.9375,
NY,-78.8978,Buffalo,14207,Erie,42.9491,
CA,-122.3161,Castella,96017,Shasta,41.1103,
FL,-86.4958,Destin,32540,Okaloosa,30.3935,
TN,-85.6628,Bloomington Springs,38545,Putnam,36.2321,
NY,-76.0042,Constantia,13044,Oswego,43.2728,
AK,-162.8747,Pilot Station,99650,Kusilvak,61.9462,
PA,-79.7853,Keisterville,15449,Fayette,39.9636,
WA,-117.0855,Palouse,99161,Whitman,46.9076,
KY,-88.3319,Hazel,42049,Calloway,36.5422,
NH,-71.9153,Bennington,3442,Hillsborough,43.0103,
CT,-73.0007,Bethany,6524,New Haven,41.4262,
LA,-92.1698,Grayson,71435,Caldwell,32.067,
IN,-87.5079,Hammond,46320,Lake,41.6099,
KS,-94.832,Olathe,66051,Johnson,38.8999,
PA,-76.1686,Ronks,17573,Lancaster,40.0262,
OH,-84.086,Uniopolis,45888,Auglaize,40.6023,
NM,-108.0692,Farmington,87499,San Juan,36.7745,
NC,-84.1677,Culberson,28903,Cherokee,34.9917,
MA,-71.0892,Braintree,2185,Norfolk,42.18,
AK,-160.0647,Grayling,99590,Yukon-Koyukuk (CA),62.9036,
TX,-97.6673,Austin,78754,Travis,30.3423,
AL,-87.8441,Forkland,36740,Greene,32.6108,
MO,-94.4877,Kansas City,64167,Clay,39.32,
LA,-93.2337,Ragley,70657,Beauregard,30.4703,
NY,-73.7401,Queens Village,11429,Queens,40.709,
CA,-118.4717,Santa Monica,90405,Los Angeles,34.01,
NM,-106.6729,Albuquerque,87181,Bernalillo,35.0443,
NM,-106.7219,Jemez Pueblo,87024,Sandoval,35.6243,
ME,-67.482,Machias,4654,Washington,44.7215,
VA,-80.5099,Newport,24128,Giles,37.3069,
PA,-79.6049,Grapeville,15634,Westmoreland,40.3239,
KS,-97.66,Garden Plain,67050,Sedgwick,37.6767,
CA,-121.9712,Fremont,94538,Alameda,37.5308,
TX,-97.9075,Paluxy,76467,Hood,32.2707,
ME,-69.0869,Charleston,4422,Penobscot,45.067,
OH,-81.2659,Waynesburg,44688,Stark,40.6829,
LA,-90.2925,Ama,70031,St. Charles,29.9435,
WA,-123.9291,Humptulips,98552,Grays Harbor,47.3429,
PA,-75.8801,Wilkes Barre,18764,Luzerne,41.2722,
OH,-82.6078,Norwalk,44857,Huron,41.2403,
GA,-84.7673,Cartersville,30121,Bartow,34.2079,
MA,-71.4594,Framingham,1703,Middlesex,42.4464,
SC,-82.5324,Mount Carmel,29840,McCormick,34.0065,
KY,-88.5186,Farmington,42040,Graves,36.6,
MI,-83.4852,Belleville,48112,Wayne,42.2048,
MI,-83.7249,Clio,48420,Genesee,43.1779,
NY,-73.9546,Brooklyn,11225,Kings,40.6628,
NJ,-74.4514,Watchung,7069,Union,40.6378,
NC,-78.0524,Goldsboro,27532,Wayne,35.372,
TN,-83.6707,Arthur,37707,Claiborne,36.5481,
TN,-86.0816,Manchester,37355,Coffee,35.4958,
FL,-80.1635,Pompano Beach,33069,Broward,26.2288,
NJ,-74.7806,Cape May Court House,8210,Cape May,39.1378,
MS,-89.4595,Lakeshore,39558,Hancock,30.2391,
TX,-97.7713,Austin,78711,Travis,30.3264,
PA,-75.8896,Wilkes Barre,18766,Luzerne,41.2448,
CT,-72.385,Old Saybrook,6475,Middlesex,41.2913,
IN,-85.6606,Charlestown,47111,Clark,38.4568,
KY,-87.6648,Cerulean,42215,Trigg,36.9496,
NY,-77.365,Cameron Mills,14820,Steuben,42.1925,
NH,-71.0934,Plaistow,3865,Rockingham,42.8356,
PA,-76.0487,Hazleton,18202,Luzerne,40.9506,
MO,-93.3981,Wheatland,65779,Hickory,37.9103,
MI,-84.3161,Michigan Center,49254,Jackson,42.2271,
MI,-83.5044,Spruce,48762,Alcona,44.8224,
WY,-108.5834,Hudson,82515,Fremont,42.9061,
AZ,-110.9739,Tucson,85713,Pima,32.1941,
NC,-78.4611,Clayton,27528,Granville,35.6555,
OK,-99.334,Altus,73522,Jackson,34.6381,
MI,-84.7907,Sumner,48889,Gratiot,43.3091,
DE,-75.5497,Wilmington,19801,New Castle,39.7378,
OR,-122.7624,Stayton,97383,Marion,44.8021,
TX,-96.4373,Richland,76681,Navarro,31.9018,
OK,-96.6607,Shidler,74652,Osage,36.7819,
NY,-78.8205,Buffalo,14210,Erie,42.8614,
NY,-74.2159,Tuxedo Park,10987,Orange,41.1925,
LA,-90.1529,Metairie,70033,Jefferson Parish,29.9841,
WI,-88.7429,Whitewater,53190,Walworth,42.8272,
WV,-80.5915,Camden,26338,Lewis,39.0893,
NJ,-74.2281,Hillside,7205,Union,40.6968,
OK,-94.515,Monroe,74947,Le Flore,34.9906,
KY,-88.5153,Symsonia,42082,Graves,36.9044,
CA,-122.5105,San Rafael,94901,Marin,37.9691,
SD,-97.7563,Alexandria,57311,Hanson,43.6684,
OH,-84.3626,Defiance,43512,Defiance,41.2799,
WV,-78.7481,Romney,26757,Hampshire,39.3424,
MA,-71.1523,Woburn,1888,Middlesex,42.4793,
SC,-80.5,Cassatt,29032,Kershaw,34.3424,
WI,-90.8423,Cataract,54620,Monroe,44.0876,
SD,-97.2866,Florence,57235,Codington,45.0554,
FL,-80.5726,Vero Beach,32969,Indian River,27.709,
