County,"Zip
Code",Lat,"Place
Name",State,Long
Bristol,2334,42.0235,Easton,MA,-71.1324
Plymouth,2337,42.0098,Elmwood,MA,-70.962
Plymouth,2338,42.0002,Halifax,MA,-70.8448
Plymouth,2339,42.1214,Hanover,MA,-70.857
Plymouth,2340,42.1137,Hanover,MA,-70.8161
Plymouth,2341,42.0616,Hanson,MA,-70.8651
Norfolk,2343,42.1464,Holbrook,MA,-71.0083
Plymouth,2344,41.8932,Middleboro,MA,-70.9112
Plymouth,2345,41.8882,Manomet,MA,-70.581
Plymouth,2346,41.8884,Middleboro,MA,-70.893
Plymouth,2347,41.8374,Lakeville,MA,-70.9582
Plymouth,2348,41.8459,Lakeville,MA,-70.9495
Plymouth,2349,41.8932,Middleboro,MA,-70.9112
Plymouth,2350,42.0185,Monponsett,MA,-70.8475
Plymouth,2351,42.1167,Abington,MA,-70.9543
Plymouth,2355,41.9169,North Carver,MA,-70.8013
Bristol,2356,42.059,North Easton,MA,-71.1123
Bristol,2357,42.0645,North Easton,MA,-71.0871
Plymouth,2358,42.0932,North Pembroke,MA,-70.7925
Plymouth,2359,42.0621,Pembroke,MA,-70.8044
Plymouth,2360,41.9104,Plymouth,MA,-70.642
Plymouth,2361,41.9705,Plymouth,MA,-70.7014
Plymouth,2362,41.9584,Plymouth,MA,-70.6673
Plymouth,2364,41.995,Kingston,MA,-70.741
Plymouth,2366,41.8501,South Carver,MA,-70.7044
Plymouth,2367,41.9655,Plympton,MA,-70.8046
Norfolk,2368,42.1736,Randolph,MA,-71.0514
Plymouth,2370,42.1293,Rockland,MA,-70.9133
Bristol,2375,42.0257,South Easton,MA,-71.0988
Plymouth,2379,42.0255,West Bridgewater,MA,-71.0161
Plymouth,2381,41.9316,White Horse Beach,MA,-70.5611
Plymouth,2382,42.0816,Whitman,MA,-70.9381
Middlesex,2420,42.4563,Lexington,MA,-71.2167
Middlesex,2421,42.4426,Lexington,MA,-71.2265
Norfolk,2445,42.3259,Brookline,MA,-71.1341
Norfolk,2446,42.3431,Brookline,MA,-71.123
Norfolk,2447,42.3329,Brookline Village,MA,-71.1162
Middlesex,2451,42.3986,Waltham,MA,-71.2451
Middlesex,2452,42.3943,Waltham,MA,-71.218
Middlesex,2453,42.3654,Waltham,MA,-71.2317
Middlesex,2454,42.3567,Waltham,MA,-71.2505
Middlesex,2455,42.3621,North Waltham,MA,-71.2055
Middlesex,2456,42.4464,New Town,MA,-71.4594
Norfolk,2457,42.18,Babson Park,MA,-71.0892
Middlesex,2458,42.3528,Newton,MA,-71.1875
Middlesex,2459,42.3341,Newton Center,MA,-71.1833
Middlesex,2460,42.352,Newtonville,MA,-71.2084
Middlesex,2461,42.3168,Newton Highlands,MA,-71.2084
Middlesex,2462,42.3299,Newton Lower Falls,MA,-71.2562
Middlesex,2464,42.3129,Newton Upper Falls,MA,-71.2195
Middlesex,2465,42.3492,West Newton,MA,-71.2267
Middlesex,2466,42.3441,Auburndale,MA,-71.248
Middlesex,2467,42.3164,Chestnut Hill,MA,-71.1612
Middlesex,2468,42.3271,Waban,MA,-71.2315
Middlesex,2471,42.3709,Watertown,MA,-71.1828
Middlesex,2472,42.37,Watertown,MA,-71.1773
Middlesex,2474,42.4202,Arlington,MA,-71.1565
Middlesex,2475,42.4204,Arlington Heights,MA,-71.1801
Middlesex,2476,42.4162,Arlington,MA,-71.1752
Middlesex,2477,42.3709,Watertown,MA,-71.1828
Middlesex,2478,42.3959,Belmont,MA,-71.1787
Middlesex,2479,42.3876,Waverley,MA,-71.1828
Norfolk,2481,42.3106,Wellesley Hills,MA,-71.2747
Norfolk,2482,42.2945,Wellesley,MA,-71.2992
Norfolk,2492,42.2798,Needham,MA,-71.2501
Middlesex,2493,42.3589,Weston,MA,-71.3001
Norfolk,2494,42.2945,Needham Heights,MA,-71.2328
Middlesex,2495,42.3626,Nonantum,MA,-71.2023
Barnstable,2532,41.7455,Buzzards Bay,MA,-70.5905
Barnstable,2534,41.6694,Cataumet,MA,-70.6234
Dukes,2535,41.3575,Chilmark,MA,-70.7416
Barnstable,2536,41.5968,East Falmouth,MA,-70.5671
Barnstable,2537,41.7283,East Sandwich,MA,-70.44
Plymouth,2538,41.7682,East Wareham,MA,-70.6532
Dukes,2539,41.3889,Edgartown,MA,-70.5339
Barnstable,2540,41.5648,Falmouth,MA,-70.6217
Barnstable,2541,41.5515,Falmouth,MA,-70.6148
Barnstable,2542,41.6531,Buzzards Bay,MA,-70.5537
Barnstable,2543,41.5263,Woods Hole,MA,-70.6643
Dukes,2552,41.3798,Menemsha,MA,-70.6431
Barnstable,2553,41.6734,Monument Beach,MA,-70.608
Nantucket,2554,41.2725,Nantucket,MA,-70.0932
Barnstable,2556,41.6417,North Falmouth,MA,-70.623
Dukes,2557,41.4543,Oak Bluffs,MA,-70.562
Plymouth,2558,41.7476,Onset,MA,-70.6582
Barnstable,2559,41.6881,Pocasset,MA,-70.6105
Barnstable,2561,41.7703,Sagamore,MA,-70.5337
Barnstable,2562,41.7933,Sagamore Beach,MA,-70.5196
Barnstable,2563,41.7113,Sandwich,MA,-70.4775
Nantucket,2564,41.2639,Siasconset,MA,-69.9626
Dukes,2568,41.45,Vineyard Haven,MA,-70.5937
Plymouth,2571,41.7541,Wareham,MA,-70.7116
Barnstable,2574,41.6039,West Falmouth,MA,-70.6382
Dukes,2575,41.4213,West Tisbury,MA,-70.6428
Plymouth,2576,41.7796,West Wareham,MA,-70.7642
Nantucket,2584,41.2778,Nantucket,MA,-70.046
Barnstable,2601,41.6601,Hyannis,MA,-70.2967
Barnstable,2630,41.6983,Barnstable,MA,-70.3001
Barnstable,2631,41.7492,Brewster,MA,-70.0699
Barnstable,2632,41.6606,Centerville,MA,-70.3532
Barnstable,2633,41.6889,Chatham,MA,-69.9722
Barnstable,2634,41.6487,Centerville,MA,-70.3481
Barnstable,2635,41.6243,Cotuit,MA,-70.4364
Barnstable,2637,41.7014,Cummaquid,MA,-70.2772
Barnstable,2638,41.7322,Dennis,MA,-70.1911
Barnstable,2639,41.6649,Dennis Port,MA,-70.1327
Barnstable,2641,41.7426,East Dennis,MA,-70.162
Barnstable,2642,41.8408,Eastham,MA,-69.9849
Barnstable,2643,41.7843,East Orleans,MA,-69.962
Barnstable,2644,41.6827,Forestdale,MA,-70.5143
Barnstable,2645,41.7008,Harwich,MA,-70.0579
Barnstable,2646,41.6703,Harwich Port,MA,-70.0722
Barnstable,2647,41.635,Hyannis Port,MA,-70.3063
Barnstable,2648,41.6703,Marstons Mills,MA,-70.4163
Barnstable,2649,41.6181,Mashpee,MA,-70.4854
Barnstable,2650,41.703,North Chatham,MA,-69.9666
Barnstable,2651,41.8243,North Eastham,MA,-69.9818
Barnstable,2652,42.0338,North Truro,MA,-70.0875
Barnstable,2653,41.7792,Orleans,MA,-69.9822
Barnstable,2655,41.63,Osterville,MA,-70.3837
Barnstable,2657,42.0534,Provincetown,MA,-70.1865
Barnstable,2659,41.6801,South Chatham,MA,-70.0241
Barnstable,2660,41.7097,South Dennis,MA,-70.1585
Barnstable,2661,41.6862,South Harwich,MA,-70.0329
Barnstable,2662,41.7567,South Orleans,MA,-69.9841
Barnstable,2663,41.8005,South Wellfleet,MA,-70.0768
Barnstable,2664,41.6739,South Yarmouth,MA,-70.1949
Barnstable,2666,41.9988,Truro,MA,-70.0564
Barnstable,2667,41.9289,Wellfleet,MA,-70.0186
Barnstable,2668,41.7002,West Barnstable,MA,-70.372
Barnstable,2669,41.6812,West Chatham,MA,-69.9911
Barnstable,2670,41.6626,West Dennis,MA,-70.1681
Barnstable,2671,41.6694,West Harwich,MA,-70.1135
Barnstable,2672,41.6356,West Hyannisport,MA,-70.3233
Barnstable,2673,41.6614,West Yarmouth,MA,-70.2363
Barnstable,2675,41.7051,Yarmouth Port,MA,-70.227
Bristol,2702,41.7975,Assonet,MA,-71.0607
Bristol,2703,41.9296,Attleboro,MA,-71.3009
Bristol,2712,41.9487,Chartley,MA,-71.2259
Dukes,2713,41.4218,Cuttyhunk,MA,-70.9313
Bristol,2714,41.7562,Dartmouth,MA,-71.0671
Bristol,2715,41.8125,Dighton,MA,-71.1427
Bristol,2717,41.7635,East Freetown,MA,-70.9677
Bristol,2718,41.8736,East Taunton,MA,-71.0192
Bristol,2719,41.6409,Fairhaven,MA,-70.8896
Bristol,2720,41.7182,Fall River,MA,-71.14
Bristol,2721,41.6883,Fall River,MA,-71.1574
Bristol,2722,41.7015,Fall River,MA,-71.155
Bristol,2723,41.6926,Fall River,MA,-71.1332
Bristol,2724,41.685,Fall River,MA,-71.1748
Bristol,2725,41.7223,Somerset,MA,-71.178
Bristol,2726,41.756,Somerset,MA,-71.1492
Plymouth,2738,41.7095,Marion,MA,-70.7613
Plymouth,2739,41.6618,Mattapoisett,MA,-70.8164
Bristol,2740,41.6347,New Bedford,MA,-70.9372
Bristol,2741,41.6362,New Bedford,MA,-70.9342
Bristol,2742,41.6362,New Bedford,MA,-70.9342
Bristol,2743,41.6997,Acushnet,MA,-70.9087
Bristol,2744,41.6127,New Bedford,MA,-70.9167
Bristol,2745,41.6913,New Bedford,MA,-70.9355
Bristol,2746,41.66,New Bedford,MA,-70.9324
Bristol,2747,41.6338,North Dartmouth,MA,-70.9958
Bristol,2748,41.5665,South Dartmouth,MA,-70.9843
Bristol,2760,41.9775,North Attleboro,MA,-71.3298
Bristol,2761,41.9834,North Attleboro,MA,-71.3328
Norfolk,2762,42.0124,Plainville,MA,-71.3275
Bristol,2763,41.9726,Attleboro Falls,MA,-71.3082
Bristol,2764,41.8529,North Dighton,MA,-71.1485
Bristol,2766,41.9718,Norton,MA,-71.1894
Bristol,2767,41.9324,Raynham,MA,-71.0469
Bristol,2768,41.7562,Raynham Center,MA,-71.0671
Bristol,2769,41.8515,Rehoboth,MA,-71.2545
Plymouth,2770,41.7591,Rochester,MA,-70.8523
Bristol,2771,41.8378,Seekonk,MA,-71.3224
Bristol,2777,41.7473,Swansea,MA,-71.2122
Bristol,2779,41.8353,Berkley,MA,-71.0765
Bristol,2780,41.905,Taunton,MA,-71.1026
Bristol,2783,41.7562,Taunton,MA,-71.0671
Bristol,2790,41.6211,Westport,MA,-71.089
Bristol,2791,41.5223,Westport Point,MA,-71.0745
Newport,2801,41.5301,Adamsville,RI,-71.2841
Providence,2802,41.9512,Albion,RI,-71.4545
Washington,2804,41.4231,Ashaway,RI,-71.7837
Bristol,2806,41.7443,Barrington,RI,-71.3175
Washington,2807,41.1715,Block Island,RI,-71.5748
Washington,2808,41.4114,Bradford,RI,-71.7465
Bristol,2809,41.6825,Bristol,RI,-71.2676
Washington,2812,41.4691,Carolina,RI,-71.6751
Washington,2813,41.4007,Charlestown,RI,-71.6615
Providence,2814,41.9155,Chepachet,RI,-71.6795
Providence,2815,41.7778,Clayville,RI,-71.6706
Kent,2816,41.6914,Coventry,RI,-71.5768
Kent,2817,41.64,West Greenwich,RI,-71.6435
Kent,2818,41.6498,East Greenwich,RI,-71.474
Washington,2822,41.574,Exeter,RI,-71.6076
Providence,2823,41.7312,Fiskeville,RI,-71.5468
Providence,2824,42.0002,Forestdale,RI,-71.5631
Providence,2825,41.7815,Foster,RI,-71.7187
Providence,2826,41.9762,Glendale,RI,-71.6326
Kent,2827,41.7062,Greene,RI,-71.7356
Providence,2828,41.8734,Greenville,RI,-71.5569
Providence,2829,41.8793,Harmony,RI,-71.5894
Providence,2830,41.9764,Harrisville,RI,-71.6534
Providence,2831,41.7516,Hope,RI,-71.5612
Washington,2832,41.5096,Hope Valley,RI,-71.7339
Washington,2833,41.4751,Hopkinton,RI,-71.7726
Newport,2835,41.5164,Jamestown,RI,-71.3761
Washington,2836,41.4474,Kenyon,RI,-71.6204
Newport,2837,41.522,Little Compton,RI,-71.1612
Providence,2838,41.9689,Manville,RI,-71.4741
Providence,2839,41.9417,Mapleville,RI,-71.6376
Newport,2840,41.4876,Newport,RI,-71.3271
Newport,2841,41.499,Newport,RI,-71.299
Newport,2842,41.5198,Middletown,RI,-71.2731
Washington,2852,41.5894,North Kingstown,RI,-71.4625
Providence,2857,41.8439,North Scituate,RI,-71.6242
Providence,2858,41.9573,Oakland,RI,-71.6478
Providence,2859,41.9627,Pascoag,RI,-71.7099
Providence,2860,41.8729,Pawtucket,RI,-71.3907
Providence,2861,41.8814,Pawtucket,RI,-71.356
Providence,2862,41.8612,Pawtucket,RI,-71.3691
Providence,2863,41.8883,Central Falls,RI,-71.3945
Providence,2864,41.9484,Cumberland,RI,-71.4154
Providence,2865,41.9089,Lincoln,RI,-71.4348
Newport,2871,41.5944,Portsmouth,RI,-71.252
Bristol,2872,41.7071,Prudence Island,RI,-71.2868
Washington,2873,41.5199,Rockville,RI,-71.774
Washington,2874,41.5105,Saunderstown,RI,-71.4427
Washington,2875,41.456,Shannock,RI,-71.6355
Providence,2876,41.9984,Slatersville,RI,-71.5763
Washington,2877,41.5289,Slocum,RI,-71.5299
Newport,2878,41.6338,Tiverton,RI,-71.1808
Washington,2879,41.4437,Wakefield,RI,-71.5342
Washington,2880,41.3753,Wakefield,RI,-71.6439
Washington,2881,41.4803,Kingston,RI,-71.5292
Washington,2882,41.4353,Narragansett,RI,-71.4616
Washington,2883,41.4512,Peace Dale,RI,-71.4987
Bristol,2885,41.7256,Warren,RI,-71.2702
Kent,2886,41.7026,Warwick,RI,-71.4476
Kent,2887,41.7001,Warwick,RI,-71.4162
Kent,2888,41.7494,Warwick,RI,-71.4084
Kent,2889,41.7141,Warwick,RI,-71.3901
Washington,2891,41.3691,Westerly,RI,-71.8126
Washington,2892,41.5058,West Kingston,RI,-71.6211
Kent,2893,41.7004,West Warwick,RI,-71.5183
Washington,2894,41.45,Wood River Junction,RI,-71.7074
Providence,2895,41.9846,Woonsocket,RI,-71.5194
Providence,2896,41.9724,North Smithfield,RI,-71.5508
Washington,2898,41.5041,Wyoming,RI,-71.663
Providence,2901,41.8227,Providence,RI,-71.4145
Providence,2902,41.8184,Providence,RI,-71.4249
Providence,2903,41.82,Providence,RI,-71.4158
Providence,2904,41.8541,Providence,RI,-71.4378
Providence,2905,41.7845,Providence,RI,-71.3959
Providence,2906,41.8351,Providence,RI,-71.3971
Providence,2907,41.7971,Providence,RI,-71.4255
Providence,2908,41.8383,Providence,RI,-71.4377
Providence,2909,41.8206,Providence,RI,-71.4443
Providence,2910,41.7766,Cranston,RI,-71.4383
Providence,2911,41.8547,North Providence,RI,-71.4735
Providence,2912,41.8267,Providence,RI,-71.3977
Providence,2914,41.8138,East Providence,RI,-71.3688
Providence,2915,41.7723,Riverside,RI,-71.3542
Providence,2916,41.8425,Rumford,RI,-71.3559
Providence,2917,41.8964,Smithfield,RI,-71.5207
Providence,2918,41.8415,Providence,RI,-71.4404
Providence,2919,41.8274,Johnston,RI,-71.52
Providence,2920,41.7716,Cranston,RI,-71.4659
Providence,2921,41.7614,Cranston,RI,-71.5061
Providence,2940,41.824,Providence,RI,-71.4128
Hillsborough,3031,42.8569,Amherst,NH,-71.6075
Rockingham,3032,42.9925,Auburn,NH,-71.3449
Hillsborough,3033,42.7384,Brookline,NH,-71.6663
Rockingham,3034,43.0585,Candia,NH,-71.3049
Rockingham,3036,42.9678,Chester,NH,-71.245
Rockingham,3037,43.1378,Deerfield,NH,-71.2513
Rockingham,3038,42.8874,Derry,NH,-71.302
Rockingham,3040,43.0481,East Candia,NH,-71.2487
Rockingham,3041,42.8945,East Derry,NH,-71.2912
Rockingham,3042,43.0411,Epping,NH,-71.0764
Hillsborough,3043,42.992,Francestown,NH,-71.8113
Rockingham,3044,42.984,Fremont,NH,-71.1218
Hillsborough,3045,43.0201,Goffstown,NH,-71.5697
Merrimack,3046,43.1025,Dunbarton,NH,-71.6169
Hillsborough,3047,42.9493,Greenfield,NH,-71.8728
Hillsborough,3048,42.7482,Greenville,NH,-71.7619
Hillsborough,3049,42.7485,Hollis,NH,-71.5772
Hillsborough,3051,42.769,Hudson,NH,-71.4121
Hillsborough,3052,42.843,Litchfield,NH,-71.455
Rockingham,3053,42.8656,Londonderry,NH,-71.3772
Hillsborough,3054,42.8667,Merrimack,NH,-71.5128
Hillsborough,3055,42.8285,Milford,NH,-71.6606
Hillsborough,3057,42.8976,Mont Vernon,NH,-71.6762
Hillsborough,3060,42.7564,Nashua,NH,-71.4667
Hillsborough,3061,42.7654,Nashua,NH,-71.4676
Hillsborough,3062,42.7235,Nashua,NH,-71.4893
Hillsborough,3063,42.7717,Nashua,NH,-71.5132
Hillsborough,3064,42.779,Nashua,NH,-71.4748
Hillsborough,3070,42.9722,New Boston,NH,-71.6864
Hillsborough,3071,42.7511,New Ipswich,NH,-71.8703
Rockingham,3073,42.837,North Salem,NH,-71.2206
Hillsborough,3076,42.7288,Pelham,NH,-71.3046
Rockingham,3077,43.0325,Raymond,NH,-71.1912
Rockingham,3079,42.7846,Salem,NH,-71.2176
Hillsborough,3082,42.8954,Lyndeborough,NH,-71.7744
Hillsborough,3084,42.82,Temple,NH,-71.8523
Hillsborough,3086,42.8368,Wilton,NH,-71.7541
Rockingham,3087,42.8051,Windham,NH,-71.3067
Hillsborough,3101,42.9929,Manchester,NH,-71.4633
Hillsborough,3102,42.9944,Manchester,NH,-71.4884
Hillsborough,3103,42.9656,Manchester,NH,-71.4493
Hillsborough,3104,43.0073,Manchester,NH,-71.4482
Hillsborough,3105,42.9956,Manchester,NH,-71.4548
Merrimack,3106,43.0617,Hooksett,NH,-71.4444
Hillsborough,3108,42.9956,Manchester,NH,-71.4548
Hillsborough,3109,42.9713,Manchester,NH,-71.4135
Hillsborough,3110,42.9403,Bedford,NH,-71.5213
Hillsborough,3111,42.9956,Manchester,NH,-71.4548
Grafton,3215,43.9501,Waterville Valley,NH,-71.4995
Merrimack,3216,43.4287,Andover,NH,-71.783
Grafton,3217,43.7034,Ashland,NH,-71.6121
Belknap,3218,43.3349,Barnstead,NH,-71.2887
Belknap,3220,43.4512,Belmont,NH,-71.489
Merrimack,3221,43.2517,Bradford,NH,-71.9617
Grafton,3222,43.612,Bristol,NH,-71.7507
Grafton,3223,43.8418,Campton,NH,-71.6652
Merrimack,3224,43.357,Canterbury,NH,-71.557
Belknap,3225,43.3566,Center Barnstead,NH,-71.2424
Belknap,3226,43.7107,Center Harbor,NH,-71.4797
Carroll,3227,43.8162,Center Sandwich,NH,-71.4506
Merrimack,3229,43.1978,Contoocook,NH,-71.6968
Merrimack,3230,43.5115,Danbury,NH,-71.8691
Merrimack,3231,43.4662,East Andover,NH,-71.7365
Merrimack,3233,43.4209,Elkins,NH,-71.9373
Merrimack,3234,43.2174,Epsom,NH,-71.3546
Merrimack,3235,43.4426,Franklin,NH,-71.6491
Belknap,3237,43.4175,Gilmanton,NH,-71.4121
Grafton,3238,43.9828,Glencliff,NH,-71.8934
Grafton,3240,43.5727,Grafton,NH,-71.9634
Grafton,3241,43.7186,Hebron,NH,-71.827
Merrimack,3242,43.1791,Henniker,NH,-71.8159
Merrimack,3243,43.5274,Hill,NH,-71.7292
Hillsborough,3244,43.1141,Hillsborough,NH,-71.8992
Grafton,3245,43.7378,Holderness,NH,-71.6044
Belknap,3246,43.5727,Laconia,NH,-71.4781
Belknap,3247,43.589,Laconia,NH,-71.4455
Belknap,3249,43.5475,Gilford,NH,-71.4072
Grafton,3251,44.0582,Lincoln,NH,-71.6727
Belknap,3252,43.4686,Lochmere,NH,-71.5371
Belknap,3253,43.6311,Meredith,NH,-71.4997
Carroll,3254,43.7281,Moultonborough,NH,-71.3922
Merrimack,3255,43.3217,Newbury,NH,-72.0118
Belknap,3256,43.6184,New Hampton,NH,-71.6435
Merrimack,3257,43.4145,New London,NH,-71.9857
Grafton,3258,43.244,Chichester,NH,-71.4105
Carroll,3259,43.8452,North Sandwich,NH,-71.385
Merrimack,3260,43.3653,North Sutton,NH,-71.9341
Rockingham,3261,43.207,Northwood,NH,-71.2004
Grafton,3262,44.0354,North Woodstock,NH,-71.6863
Merrimack,3263,43.2874,Pittsfield,NH,-71.333
Grafton,3264,43.757,Plymouth,NH,-71.6881
Grafton,3266,43.8044,Rumney,NH,-71.848
Merrimack,3268,43.4067,Salisbury,NH,-71.7045
Belknap,3269,43.5496,Sanbornton,NH,-71.6003
Merrimack,3272,43.2956,South Newbury,NH,-71.9967
Merrimack,3273,43.3042,South Sutton,NH,-71.9289
Merrimack,3275,43.1604,Suncook,NH,-71.4179
Belknap,3276,43.4603,Tilton,NH,-71.5774
Merrimack,3278,43.3035,Warner,NH,-71.8353
Grafton,3279,43.9447,Warren,NH,-71.8901
Sullivan,3280,43.1747,Washington,NH,-72.0824
Hillsborough,3281,43.0714,Weare,NH,-71.7038
Grafton,3282,43.8685,Wentworth,NH,-71.9097
Sullivan,3284,43.4938,Springfield,NH,-72.047
Grafton,3285,43.905,Thornton,NH,-71.647
Merrimack,3287,43.4485,Wilmot,NH,-71.9158
Belknap,3289,43.4964,Winnisquam,NH,-71.5197
Rockingham,3290,43.1196,Nottingham,NH,-71.111
Rockingham,3291,43.1823,West Nottingham,NH,-71.1396
Grafton,3293,43.9675,Woodstock,NH,-71.8409
Belknap,3298,43.5249,Tilton,NH,-71.4458
Belknap,3299,43.5249,Tilton,NH,-71.4458
Merrimack,3301,43.2185,Concord,NH,-71.5277
Merrimack,3302,43.3103,Concord,NH,-71.6629
Merrimack,3303,43.2817,Concord,NH,-71.6595
Merrimack,3304,43.1388,Bow,NH,-71.5448
Merrimack,3305,43.2134,Concord,NH,-71.5172
Merrimack,3307,43.3193,Loudon,NH,-71.467
Cheshire,3431,42.9627,Keene,NH,-72.2955
Cheshire,3435,42.9337,Keene,NH,-72.2781
Hillsborough,3440,43.0595,Antrim,NH,-71.9387
Cheshire,3441,42.7851,Ashuelot,NH,-72.4349
Hillsborough,3442,43.0103,Bennington,NH,-71.9153
Cheshire,3443,42.8839,Chesterfield,NH,-72.4548
Cheshire,3444,42.8972,Dublin,NH,-72.0505
Cheshire,3445,42.9982,Sullivan,NH,-72.2019
Cheshire,3446,42.8411,Swanzey,NH,-72.3301
Cheshire,3447,42.7611,Fitzwilliam,NH,-72.145
Cheshire,3448,43.0399,Gilsum,NH,-72.2719
Hillsborough,3449,42.9768,Hancock,NH,-71.9819
Cheshire,3450,42.9399,Harrisville,NH,-72.0972
Cheshire,3451,42.8027,Hinsdale,NH,-72.5015
Cheshire,3452,42.8178,Jaffrey,NH,-72.0275
Cheshire,3455,42.8988,Marlborough,NH,-72.2013
Cheshire,3456,43.1326,Marlow,NH,-72.2109
Cheshire,3457,42.9906,Nelson,NH,-72.1309
Hillsborough,3458,42.8856,Peterborough,NH,-71.947
Cheshire,3461,42.7544,Rindge,NH,-72.019
Cheshire,3462,42.912,Spofford,NH,-72.4103
Cheshire,3464,43.0739,Stoddard,NH,-72.1088
Cheshire,3465,42.827,Troy,NH,-72.1848
Cheshire,3466,42.8956,West Chesterfield,NH,-72.5097
Cheshire,3467,42.969,Westmoreland,NH,-72.4358
Hillsborough,3468,42.8908,West Peterborough,NH,-71.9334
Cheshire,3469,42.8734,West Swanzey,NH,-72.3151
Cheshire,3470,42.7788,Winchester,NH,-72.344
Grafton,3561,44.3112,Littleton,NH,-71.7768
Coos,3570,44.4811,Berlin,NH,-71.1892
Grafton,3574,44.2808,Bethlehem,NH,-71.6829
Coos,3575,44.2581,Bretton Woods,NH,-71.4412
Coos,3576,44.9078,Colebrook,NH,-71.4793
Coos,3579,44.8003,Errol,NH,-71.1436
Grafton,3580,44.2053,Franconia,NH,-71.7518
Coos,3581,44.4048,Gorham,NH,-71.1548
Coos,3582,44.5984,Groveton,NH,-71.5064
Coos,3583,44.3999,Jefferson,NH,-71.4518
Coos,3584,44.4921,Lancaster,NH,-71.5591
Grafton,3585,44.2148,Lisbon,NH,-71.8966
Grafton,3586,44.2203,Sugar Hill,NH,-71.7964
Coos,3588,44.587,Milan,NH,-71.181
Coos,3589,44.6956,Mount Washington,NH,-71.3874
Coos,3590,44.7149,North Stratford,NH,-71.5644
Coos,3592,45.0866,Pittsburg,NH,-71.3636
Coos,3593,44.4753,Randolph,NH,-71.1777
Coos,3595,44.2689,Twin Mountain,NH,-71.5471
Coos,3597,44.6956,West Stewartstown,NH,-71.3874
Coos,3598,44.3681,Whitefield,NH,-71.6035
Sullivan,3601,43.196,Acworth,NH,-72.3001
Cheshire,3602,43.1265,Alstead,NH,-72.3281
Sullivan,3603,43.2573,Charlestown,NH,-72.4064
Cheshire,3604,43.1281,Drewsville,NH,-72.392
Sullivan,3605,43.2136,Lempster,NH,-72.1968
Sullivan,3607,43.1956,South Acworth,NH,-72.2686
Cheshire,3608,43.0765,Walpole,NH,-72.4155
Cheshire,3609,43.1428,North Walpole,NH,-72.4483
Grafton,3740,44.1808,Bath,NH,-71.9828
Grafton,3741,43.6601,Canaan,NH,-72.0297
Sullivan,3743,43.3679,Claremont,NH,-72.3422
Sullivan,3745,43.4963,Cornish,NH,-72.3394
Sullivan,3746,43.4973,Cornish Flat,NH,-72.2795
Grafton,3748,43.6256,Enfield,NH,-72.127
Grafton,3749,43.5796,Enfield Center,NH,-72.0854
Grafton,3750,43.7113,Etna,NH,-72.2125
Sullivan,3751,43.4317,Georges Mills,NH,-72.0673
Sullivan,3752,43.3026,Goshen,NH,-72.1241
Sullivan,3753,43.5103,Grantham,NH,-72.1334
Sullivan,3754,43.3767,Guild,NH,-72.1381
Grafton,3755,43.7045,Hanover,NH,-72.285
Grafton,3756,43.6423,Lebanon,NH,-72.2518
Grafton,3765,44.0394,Haverhill,NH,-72.0573
Grafton,3766,43.6447,Lebanon,NH,-72.2428
Grafton,3768,43.7913,Lyme,NH,-72.162
Grafton,3769,43.7863,Lyme Center,NH,-72.1205
Sullivan,3770,43.5299,Meriden,NH,-72.2756
Grafton,3771,44.2734,Monroe,NH,-72.025
Sullivan,3773,43.3532,Newport,NH,-72.1838
Grafton,3774,44.0978,North Haverhill,NH,-72.0191
Grafton,3777,43.8941,Orford,NH,-72.0978
Grafton,3779,43.9906,Piermont,NH,-72.0813
Grafton,3780,44.0255,Pike,NH,-72.0096
Sullivan,3781,43.5519,Plainfield,NH,-72.2704
Sullivan,3782,43.3868,Sunapee,NH,-72.095
Grafton,3784,43.644,West Lebanon,NH,-72.3007
Grafton,3785,44.1385,Woodsville,NH,-71.9892
Rockingham,3801,43.0729,Portsmouth,NH,-70.8052
Rockingham,3802,43.0718,Portsmouth,NH,-70.7626
Rockingham,3803,43.0718,Portsmouth,NH,-70.7626
Rockingham,3804,43.0718,Portsmouth,NH,-70.7626
Belknap,3809,43.463,Alton,NH,-71.2297
Belknap,3810,43.4845,Alton Bay,NH,-71.2489
Rockingham,3811,42.837,Atkinson,NH,-71.1603
Carroll,3812,44.0802,Bartlett,NH,-71.292
Carroll,3813,43.9878,Center Conway,NH,-71.0607
Carroll,3814,43.7682,Center Ossipee,NH,-71.1349
Strafford,3815,43.2629,Center Strafford,NH,-71.1071
Carroll,3816,43.6849,Center Tuftonboro,NH,-71.2551
Carroll,3817,43.8909,Chocorua,NH,-71.2407
Carroll,3818,43.9742,Conway,NH,-71.1503
Rockingham,3819,42.9234,Danville,NH,-71.121
Strafford,3820,43.1888,Dover,NH,-70.8868
Strafford,3821,43.1979,Dover,NH,-70.8737
Strafford,3822,43.1979,Dover,NH,-70.8737
Strafford,3823,43.1729,Madbury,NH,-70.9412
Strafford,3824,43.1174,Durham,NH,-70.9197
Strafford,3825,43.2027,Barrington,NH,-71.0377
Rockingham,3826,42.8877,East Hampstead,NH,-71.128
Rockingham,3827,42.907,East Kingston,NH,-70.9876
Carroll,3830,43.6142,East Wakefield,NH,-71.0051
Carroll,3832,43.9092,Eaton Center,NH,-71.0837
Rockingham,3833,42.9815,Exeter,NH,-70.9478
